Adjustment Type,Day,Country,Video ID,Video Title,Video Duration (sec),Category,Channel ID,Uploader,Channel Display Name,Content Type,Policy,Owned Views,YouTube Revenue Split : Auction,YouTube Revenue Split : Reserved,YouTube Revenue Split : Partner Sold YouTube Served,YouTube Revenue Split : Partner Sold Partner Served,YouTube Revenue Split,Partner Revenue : Auction,Partner Revenue : Reserved,Partner Revenue : Partner Sold YouTube Served,Partner Revenue : Partner Sold Partner Served,Partner Revenue
None,20240614,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,27,0.014549,0,0,0,0.014549,0.00800195,0,0,0,0.00800195
None,20240614,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.002351,0,0,0,0.002351,0.00129305,0,0,0,0.00129305
None,20240615,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,27,0.020055,0,0,0,0.020055,0.01103025,0,0,0,0.01103025
None,20240615,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.004484,0,0,0,0.004484,0.0024662,0,0,0,0.0024662
None,20240615,US,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.0147,0,0,0,0.0147,0.008085,0,0,0,0.008085
None,20240616,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,18,0.007692,0,0,0,0.007692,0.0042306,0,0,0,0.0042306
None,20240616,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.001422,0,0,0,0.001422,0.0007821,0,0,0,0.0007821
None,20240617,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,17,0.012852,0,0,0,0.012852,0.0070686,0,0,0,0.0070686
None,20240618,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,10,0.005872,0,0,0,0.005872,0.0032296,0,0,0,0.0032296
None,20240619,HK,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.001558,0,0,0,0.001558,0.0008569,0,0,0,0.0008569
None,20240619,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,17,0.006133,0,0,0,0.006133,0.00337315,0,0,0,0.00337315
None,20240619,US,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.002028,0,0,0,0.002028,0.0011154,0,0,0,0.0011154
None,20240620,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,14,0.014798,0,0,0,0.014798,0.0081389,0,0,0,0.0081389
None,20240620,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0,0,0,0,0,0,0,0,0,0
None,20240620,US,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.014781,0,0,0,0.014781,0.00812955,0,0,0,0.00812955
None,20240621,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,10,0.030473,0,0,0,0.030473,0.01676015,0,0,0,0.01676015
None,20240621,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240622,HK,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.001533,0,0,0,0.001533,0.00084315,0,0,0,0.00084315
None,20240622,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,17,0.012395,0,0,0,0.012395,0.00681725,0,0,0,0.00681725
None,20240623,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,impactfirman,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,9,0.002197,0,0,0,0.002197,0.00120835,0,0,0,0.00120835
None,20240624,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,impactfirman,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,13,0.005966,0,0,0,0.005966,0.0032813,0,0,0,0.0032813
None,20240624,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.000646,0,0,0,0.000646,0.0003553,0,0,0,0.0003553
None,20240625,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,18,0.034376,0,0,0,0.034376,0.0189068,0,0,0,0.0189068
None,20240626,AU,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240626,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,29,0.022569,0,0,0,0.022569,0.01241295,0,0,0,0.01241295
None,20240626,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240626,SG,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.008509,0,0,0,0.008509,0.00467995,0,0,0,0.00467995
None,20240626,US,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.024011,0,0,0,0.024011,0.01320605,0,0,0,0.01320605
None,20240627,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,35,0.027611,0,0,0,0.027611,0.01518605,0,0,0,0.01518605
None,20240627,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.005292,0,0,0,0.005292,0.0029106,0,0,0,0.0029106
None,20240627,US,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.011629,0,0,0,0.011629,0.00639595,0,0,0,0.00639595
None,20240628,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,13,0.010494,0,0,0,0.010494,0.0057717,0,0,0,0.0057717
None,20240628,PH,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.00335,0,0,0,0.00335,0.0018425,0,0,0,0.0018425
None,20240628,SG,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.00784,0,0,0,0.00784,0.004312,0,0,0,0.004312
None,20240629,AU,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.001859,0,0,0,0.001859,0.00102245,0,0,0,0.00102245
None,20240629,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,11,0.007011,0,0,0,0.007011,0.00385605,0,0,0,0.00385605
None,20240630,GB,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.007422,0,0,0,0.007422,0.0040821,0,0,0,0.0040821
None,20240630,ID,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,24,0.012802,0,0,0,0.012802,0.0070411,0,0,0,0.0070411
None,20240630,MY,odn9tedLJaY,JCC Worship - Kuberserah [Official Music Video],351,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.005249,0,0,0,0.005249,0.00288695,0,0,0,0.00288695
None,20240601,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240602,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240604,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240605,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240607,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240608,JP,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240608,SG,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.001678,0,0,0,0.001678,0.0009229,0,0,0,0.0009229
None,20240609,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,0,0.00328,0,0,0,0.00328,0.001804,0,0,0,0.001804
None,20240610,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240611,MY,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240611,US,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.016621,0,0,0,0.016621,0.00914155,0,0,0,0.00914155
None,20240612,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,0,0.000889,0,0,0,0.000889,0.00048895,0,0,0,0.00048895
None,20240615,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,0,0.00044,0,0,0,0.00044,0.000242,0,0,0,0.000242
None,20240615,US,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240617,US,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.048568,0,0,0,0.048568,0.0267124,0,0,0,0.0267124
None,20240618,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0,0,0,0,0,0,0,0,0,0
None,20240619,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240620,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.000427,0,0,0,0.000427,0.00023485,0,0,0,0.00023485
None,20240623,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.00061,0,0,0,0.00061,0.0003355,0,0,0,0.0003355
None,20240623,US,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.028194,0,0,0,0.028194,0.0155067,0,0,0,0.0155067
None,20240624,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.000403,0,0,0,0.000403,0.00022165,0,0,0,0.00022165
None,20240629,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0,0,0,0,0,0,0,0,0,0
None,20240630,ID,pg85-JQtelQ,JCC Worship - Sukacita With Orchestra,209,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.000238,0,0,0,0.000238,0.0001309,0,0,0,0.0001309
None,20240601,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,5,0.003608,0,0,0,0.003608,0.0019844,0,0,0,0.0019844
None,20240601,US,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240602,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,8,0.001266,0,0,0,0.001266,0.0006963,0,0,0,0.0006963
None,20240602,SG,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240603,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,6,0.001052,0,0,0,0.001052,0.0005786,0,0,0,0.0005786
None,20240604,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,4,0.004769,0,0,0,0.004769,0.00262295,0,0,0,0.00262295
None,20240605,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.013403,0,0,0,0.013403,0.00737165,0,0,0,0.00737165
None,20240605,MY,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.000466,0,0,0,0.000466,0.0002563,0,0,0,0.0002563
None,20240606,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,4,0.002677,0,0,0,0.002677,0.00147235,0,0,0,0.00147235
None,20240607,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,6,0.070515,0,0,0,0.070515,0.03878325,0,0,0,0.03878325
None,20240608,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,7,0.032138,0,0,0,0.032138,0.0176759,0,0,0,0.0176759
None,20240609,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.024843,0,0,0,0.024843,0.01366365,0,0,0,0.01366365
None,20240609,MY,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240610,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,4,0.00121,0,0,0,0.00121,0.0006655,0,0,0,0.0006655
None,20240611,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.000675,0,0,0,0.000675,0.00037125,0,0,0,0.00037125
None,20240612,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,5,0.009684,0,0,0,0.009684,0.0053262,0,0,0,0.0053262
None,20240613,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,5,0.002856,0,0,0,0.002856,0.0015708,0,0,0,0.0015708
None,20240613,MY,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240614,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.000397,0,0,0,0.000397,0.00021835,0,0,0,0.00021835
None,20240615,CA,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240615,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.002512,0,0,0,0.002512,0.0013816,0,0,0,0.0013816
None,20240616,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.000277,0,0,0,0.000277,0.00015235,0,0,0,0.00015235
None,20240617,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.001123,0,0,0,0.001123,0.00061765,0,0,0,0.00061765
None,20240618,AU,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0,0,0,0,0,0,0,0,0,0
None,20240618,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.006082,0,0,0,0.006082,0.0033451,0,0,0,0.0033451
None,20240619,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,6,0.004173,0,0,0,0.004173,0.00229515,0,0,0,0.00229515
None,20240619,MY,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,1,0.001778,0,0,0,0.001778,0.0009779,0,0,0,0.0009779
None,20240621,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.011888,0,0,0,0.011888,0.0065384,0,0,0,0.0065384
None,20240622,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,4,0,0,0,0,0,0,0,0,0,0
None,20240623,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,4,0.000345,0,0,0,0.000345,0.00018975,0,0,0,0.00018975
None,20240624,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,2,0.002698,0,0,0,0.002698,0.0014839,0,0,0,0.0014839
None,20240625,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,6,0.004677,0,0,0,0.004677,0.00257235,0,0,0,0.00257235
None,20240626,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,10,0.014253,0,0,0,0.014253,0.00783915,0,0,0,0.00783915
None,20240627,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,6,0.00311,0,0,0,0.00311,0.0017105,0,0,0,0.0017105
None,20240628,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.001655,0,0,0,0.001655,0.00091025,0,0,0,0.00091025
None,20240629,ID,YIdZ1AgUVGw,JCC Worship - Tuhan Yesus Melawat UmatNya,369,nonprofits,UCIimjC2xJp3Zi6CAr5-TMIg,,Jesus Center Church (JCC) Cijantung,Partner-provided,monetize,3,0.001044,0,0,0,0.001044,0.0005742,0,0,0,0.0005742
